smiles,qed,lipinski_violations
CC(C)CCCn1c(-c2cccc(F)c2)nc(NCc2ccccc2)c1C(C)C=C(O)CC(O)CC(=O)O,0.17951538609018008,2
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(=O)O,0.5773188265611184,0
CC(=CC(O)CC(=O)O)CCCn1nc(-c2ccc(F)c(C)c2)c(C)c1-c1ccc(Cl)cc1,0.3655305094026882,1
CC(O)c1nc(-c2cccc(F)c2)c(-c2cccc(F)c2)n1C=CC(O)CCC(O)C(=O)O,0.38944673700747323,0
Cc1c(C(C)O)c(C(C)C)c(C=C(O)CC(O)CC(=O)O)n1-c1ccc(F)cc1,0.4924249823537135,0
CCCC(C)C1OC2CCCCC(C)=C3CC2C3C=CC(C(CC(=O)O)C(C)=O)CC1=O,0.5224012434634902,1
CC(C)c1cccc(CNC(=O)c2nc(CCC(O)CC(=O)O)c(C(C)C)n2CCC(O)C(O)CC(=O)O)c1,0.18375344421787934,2
Cc1ccc(-c2nc(-c3ccc(F)cc3)n(C)c2C=CC(O)CC(O)CC(=O)O)cc1,0.5112399168682075,0
Cc1cccc(-c2nc(-c3ccc(F)cc3)n(C(O)=C(O)CC(O)CC(=O)O)c2C(C)C)c1,0.3453601634460063,1
CC(c1cccc(-c2nn(C)c(-c3ccc(F)cc3)c2C=CC(O)CC(O)CC(=O)O)c1)S(C)(=O)=O,0.3754077031963767,1
CC(CC(=O)O)CC(O)C=Cn1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.41887634649068073,1
C=CC1CC(O)OCCC1C(CC)CC1C=CC(O)C(=O)C1,0.7656973191627235,0
CCCC1CC(OC(=O)O)C(C(C)C(C)CCCC2CC2=O)OC1CC1CC=C=C1C,0.3122832362038684,1
Cc1ccc(C(C=Cn2c(-c3ccc(F)cc3)c(F)n2C(C)C)CC(O)CO)cc1,0.5374068442822624,1
O=C(O)CC(O)OCCC(O)C=Cn1cnc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.4134805623870793,0
CC(C)c1nc(C=C(O)CC(O)CC(=O)O)nc(-c2ccc(F)nc2)c1-c1ccccc1,0.3484510088869077,0
CC(C)C1=CC(C2=CC(=O)C=C2)=C(c2ccccc2)N=C(c2ccc(F)cc2)N1C=CC(O)C(=O)O,0.5856987956636358,0
CC(C)c1cn(C=CCC(O)CC(O)CC(=O)O)nc1-c1ccc(F)cc1,0.6242952145160428,0
Cc1cccc(-c2nc(C=CC(O)CC(O)CC(=O)O)n(-c3cccc(F)c3)c2C(C)F)c1F,0.41585082228916953,0
CC(C)c1nc(-c2ccccc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CO,0.5234410153977008,0
CCC1=C2CCC=CC3C(CC2OC(=O)CC(O)CC(C)C1)C3OC(O)CC(C)=O,0.4019760182525596,0
CC(=O)n1c(C)c(-c2ccc(F)cc2)n1C=C(Cl)CC(O)C(O)c1ccc(F)cc1,0.5892855107341635,0
CC(C)c1c(CCC(O)CCC(O)C(C)C)c(C(=O)NCc2ccccc2)c(-c2ccc(F)cc2)n[n+]1[O-],0.23623000494689986,1
Cc1cc(-c2nc(-c3ccc(F)cc3)c(C(C)C)n2C=C(O)CC(O)CC(O)C=O)cc(Cl)c1C,0.2544650063876017,2
CCC1C(C)C1CC(C=C(C)C)C(CC(O)CC(=O)O)C1CC(OCC(C)=O)C1C,0.41952671904068123,0
CC(=O)C(CC(=Cn1c(O)nc(-c2ccc(F)cc2)c1C)c1ccc(F)cc1)CC(O)CO,0.44906703629093525,0
CC(O)CC=C1C2C=C3C(C)OC(C(C=O)C(C)(C)C)OCCC(C)CC=CCCC3C12,0.43569992312244965,1
Cc1nc(CNCC=C(O)CC(O)CC(=O)O)c(C(C)C)nc1-c1ccc(F)cc1,0.3455001413019826,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2cccc(F)c2)n1C=CC(C)C(C)CC(O)CC(=O)O,0.34193348864081075,1
CCC(C)C1=C(C)C(CC(O)OC(O)CC(C)=O)CC1C=CCC1CCC(C)O1,0.3882036447314171,0
C=CC(=O)C1C=C1CCC1CC(COC(C)C2C(=O)C(CC)C2O)C1C(C)O,0.41858385930597164,0
CCC(C)c1cccc(OC2C(C)CCCC3=CC(OC(C=O)C(=O)CC(C)C)C32C)c1,0.2439607821303154,1
CC1C=C=CC(CC2CC(=O)CCC(=O)O2)CC(C=CCC2CC(O)CC2CC(O)CC(=O)O)C1,0.25499389464101996,0
C=C1CCCC(CC(C)CC2CCC(=O)OC2C(C)=O)CCC(C)C(OC(CO)C(C)=O)C1,0.38893824547490513,0
Cc1ccc(C2=C(C(C)C)C(C=C(O)CCC(=O)O)=Nc3cc2c(F)c(C(C)O)n3)cc1,0.500091371353352,1
CC(C)c1nc(C=C(O)CCC(O)C(=O)O)c(C(C)C)n1NCc1ccc(-c2cccc(Cl)c2F)cc1,0.21232787004587025,2
CC(C=C1C(C)CC(=O)C1O)CC1C=CC(C)(C)OCC1CC(O)C(C)C(C)C,0.6088454286575999,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2cncc(S(C)(=O)=O)c2)n1C=CC(O)CC(O)CC(=O)O,0.3716731633686895,1
CC1C=CC=C(CC(C)CC2=CC(O)CC2CC(O)CC(C)C(=O)O)C=C(c2ccccc2)C1,0.3615061499685457,1
CC1C=CCC(CC2CC(C(C)O)O2)C=CC2C(C)CC=C1C2C(C)(C)OC(=O)O,0.4645463847822165,1
CC(=O)c1c(F)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,0.3772256874101984,0
Cc1c(C=C(CC(O)CC(O)CC(=O)O)C(C)C)n(-c2ccc(F)cc2)[n+]([O-])c1-c1ccc(F)cc1,0.2827658825103546,1
CC(=O)OC(O)CC(O)C=Cn1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.3784781875623429,0
Cc1ccccc1-c1nc(CC(C)C)n(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,0.3941872092893599,0
Cc1c(-c2cccnc2)c(-c2ccc(F)cc2)nc(CC(O)CCCC(O)CC(=O)O)c1C(C)C,0.34450877210764574,1
CCC(C1COC(C=O)C(C)C1)C(C)C1=CC(CC(O)CC(=O)O)OC1C,0.4704634396940103,0
CCC(C)(C)C1OC(OC(O)CC(=O)O)CCC2C(CC=CCCC(O)C(C)C)=C=CC21,0.22433575356960245,0
Cc1nc(C(C)c2ccc(F)cc2)n(C=CC(O)CC(O)CC(=O)O)c1-c1cccc(Cl)c1,0.41306988860770744,0
CCCC1C(CC(C)O)C(C)=CC(C)C(C(=O)C(C)O)OC2=CC(O)CCCC21,0.5825820499521872,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
CC(C)c1ccc(-c2ncc(F)nc2C(CC(O)CC(O)C=CO)C(=O)O)cc1,0.4733872900331236,0
CC1=C(C(C)C)N(C=CC(O)CC(=O)O)C(c2cccc(F)c2)=NN1c1cccc(F)c1,0.6522872169200945,0
C=C1CC=C2CC(O)C(C(C(C)C)C(C)CC)COC(=C)C2C(CC(O)O)C1O,0.39949626923633724,0
CC1N=C(CC=CC(O)CC(=O)O)N=C(c2ccc(F)cc2)N1c1ccc(F)cc1,0.6771761600437103,0
CC(C)c1c(-c2ccccc2)cc(-c2ccc(F)cc2)n1C=CC(O)C(O)C(=O)O,0.5414480007098806,0
CC(C)c1nc(-c2ccccc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)COC(=O)O,0.402939384423122,0
CCc1c(C)c(C(C)C)n(-c2ccc(F)c(F)c2)c1CCC(O)CC(=O)O,0.7089315581019172,0
Cc1nc(-c2ccc(-c3cc(F)cc(C(C)C)c3)cc2)n(CCC(O)CC(O)CC(=O)O)c1O,0.3474819752882979,0
Cc1nc(C(C)C)n(CCC(CC(O)CC(=O)O)c2ccc(F)c(O)c2)c1-c1cccc(F)c1,0.3689640035113658,1
CCC1CC(C2=CC=CC(O)C2O)C2CC=CCC(C)C(=O)C(CO)OC2O1,0.6350465275758934,0
CC=Cn1c(-c2cccc(F)c2)nc(-c2ccccc2)c1C(C)C,0.578797414770718,1
CCC(C)c1nc(-c2ccc(F)cc2)n(CCC(O)CCC(O)C(O)C=O)c1-c1ccccc1,0.3441950925083266,0
CC(C)C1=C2C=C(C(=O)NCc3ccccc3)C3=CC(F)=CC=C(C(CCC(O)CC(O)C(=O)O)=N2)N31,0.38471119108105034,1
CC(C)C1=C(CC(O)CC(O)CC(=O)O)N(C(C)C=O)NC(c2ccccc2)N1c1ccc(Cl)cc1,0.3307953136825681,1
CC(C=C(O)CC(O)CC(=O)O)Cc1ccc(-c2ccc(Cl)cc2)nc1F,0.4568293530787718,0
Cc1c(-c2ccc(F)cc2)n(C=CC(O)CC(O)CC(=O)O)c(C)nc2ccc1cc2F,0.5093446137399625,0
Cc1nc(-c2ccc(F)cc2)n(C=CCC(O)CC(O)CC(=O)O)c1C(C)C,0.6083569971062468,0
CC(C)C1=C(CCC(O)CC(O)CC(=O)O)C(C)N(c2ccc(F)cc2)C(c2ccccc2)=C1,0.43625252223599914,1
C=CCC1CC(C(C)(C)CCC(C)CC(O)CC(O)CC(=O)CC(O)C(=O)O)OC(C)CC1C,0.25772218936152186,0
CC(C)n1c(-c2cccc(F)c2)c(O)c2cc(c(F)n1C=CC(O)CC(=O)O)C=C2,0.5545918821868258,0
CCc1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccccc2)c(C)n1C(C)C,0.6038757920653585,0
Cc1ccc(C(C)c2c(-c3ccccc3)c(F)nn2CCC(O)CC(O)CC(=O)O)cc1F,0.42188195236998244,0
CC(C)c1nc(-c2cccc(F)c2)c(O)n1C=CC(O)CC(CC(=O)O)c1ccc(F)cc1,0.41454196551279376,1
CCC(C)c1cccc2nc(c(=O)[nH]c1OC(C)C)C(c1ccc(F)cc1)=C2CCC(O)CC(=O)O,0.41561879180425665,1
CC(CC(O)O)C(O)=Cn1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.35192694461346297,1
CC1=C(C(C)C)N(C=CC(O)CC(=O)O)C(c2ccc(F)cc2)=NC2=CC1=CC=CC2Cl,0.5801012265659931,1
Cc1ccc(C(CC=Cn2c(O)nc(C(C)C)c2-c2ccc(F)cc2)C(C)(O)C=O)cc1F,0.43712966619974175,1
CC(C)c1nc(-c2ccc(F)cc2)n(C=CC(CCC(=O)O)C(=O)O)c1-c1ccc(F)cc1,0.43557180946461727,1
Cc1ccc(-c2nc(C(C)C)c(-c3cccnc3)n2C=CC(CC(C)OC(=O)O)C(C)O)cc1,0.3786581489908115,1
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
CC(=O)C(CCC(=O)O)CCc1c(C(C)C)nc(-c2ccc(F)cc2)n1-c1cccc(F)c1,0.4112842613023603,1
Cc1cc(-c2nc(C(C)C)n(C=CC(O)OCCCC(=O)O)c2-c2ccc(F)cc2)ccc1F,0.29775485037319527,1
CC(C)c1nc(-c2ccc(Cl)c(F)c2)c(C=C(O)CC(O)CC(=O)O)nc1C(C)c1ccc(F)cc1,0.28133368906773565,2
Cc1ccc(-c2nc(-c3ccc(F)cc3)n(C=CC(CCC(=O)O)C(C)O)c2C(C)C)cc1,0.4117465317650009,1
Cc1nc(-c2cccc(-c3ccc(F)cc3)c2)n(CCCC(O)C=CC(O)CC(=O)O)c1C(C)O,0.30380237699001816,0
CCC(=O)OC(O)C1CC(O)C(C)CCC(CCC(=O)O)C2=CCC(C(C)C)C2C1,0.32223807059315357,0
CC(C)c1c(-c2ccc(F)cc2)n(C(C)NCc2ccc(-c3ccc(F)cc3)cc2)n1C=C(O)CC(O)CC(=O)O,0.14036434964144667,2
CCC1C=CC=CC(C)=C2C=CC(C)C(OC(C)C)OC2C(OC(=O)OC(C)C)C1,0.5036660879019683,1
CC(=O)C(C)OC1CCC(C=CC2CCC(O)C2)C(=O)CC(CC2CCC(=O)O2)C1C,0.4843920018519462,0
CCC(C)C(C)=CC(O)CC1CCCC(O)CC(=O)O1,0.6012923902747634,0
CC1CC=C(OC2C=CCC2C2CCCC(O)C(=O)C2CC(C)CC(=O)O)C(O)C1,0.4303336341416413,0
CC(O)c1c(-c2cccc(Cl)c2)nc(-c2ccc(F)cc2)n1C=CC(O)CC(=O)O,0.5169908170302201,0
Cc1cc(CC=C(O)CC(O)CC(=O)O)c(Cc2ccc(F)cc2)c(-c2ccc(F)cc2)n1,0.39064431138536737,1
CC(CCn1ccc(-c2ccc(F)cc2)c1-c1ccc(F)cc1)C(O)CC(=O)OCC(=O)O,0.4376868600784667,0
CC(C)c1nc(NC(C)c2ccccc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.3055499319574645,1
CC(C)c1nc(C=O)c(-c2ccc(F)cc2)n1C=CCC(O)CC(O)CC(=O)O,0.5247644443231302,0
Cc1c(-c2ccc(F)cc2)nc(C(C)c2ccc(F)cc2)n1C=CC(O)(O)CCC(O)C=O,0.33650089387533927,0
CC(C)C(=CN1C(c2ccc(F)cc2)=C1c1ccc(F)cc1)OC(O)CC(=O)O,0.5064624758455855,0
CCC(C)C1C2=CC3C(=CC(C=CCC(O)C1O)CC2CC(O)CC(O)CO)C3C,0.40767099528773615,0
Cc1cccc(-c2c(-c3ccc(F)cc3)ncn2CCC(O)CC(O)=CO)c1,0.5147920347735623,0
CCc1c(C(C)C(O)CC(O)CC(=O)O)n(-c2ccc(F)cc2)n1C(=O)NCc1ccccc1,0.36153023986902816,0
CC(C)C1=NC=CC(c2cccc(F)c2)=C(c2ccccc2)N1C=CC(O)CC(O)CC(=O)O,0.5011855093888848,0
CCCc1cccc(C(CC(O)CC(=O)O)c2nn(-c3ccc(F)cc3)c(N(C)C=O)c2C(C)C)c1,0.3434561022221906,1
CC(C)C(=O)OCC1C2=CC=C2C(C)CCC(C)(O)CCC1(O)C(O)C=O,0.4972320019249636,0
CC(CC1C=C2CCC(CCO)=C2CCC(=O)CCC(O)C1)CC(O)C(O)=CO,0.410613269502469,0
C=C1CC=CC23CCC(O)CC(O)C(=O)C(O)CC(CC1C2)OC3C(C=O)C(C)C,0.4782798389368551,0
Cc1ccc(NC(CC(O)COCc2c(C(C)C)c(C)c(-c3ccccc3)c(=O)n2C)C(=O)O)cc1,0.3609883665542208,0
Cc1cc(F)ccc1-c1c(-c2ccc(F)cc2)nc(CC(C)O)n1C=CC(=O)CC(O)CC(=O)O,0.37527570764398993,0
CCc1c(-c2ccc(F)cc2)ccn1C=CC(c1cccc(F)c1)C(O)CC(O)CO,0.47561291132662026,0
Cc1ccc(-n2c(C(C)C)nc(C=CC(O)C(O)CCC(=O)O)c2F)cc1,0.658124406320783,0
CC(C)C1=C(C=CC(O)CC(=O)O)C(c2ccnc(F)c2)=C1c1cccc(F)c1,0.6686498141847115,0
CC(C)c1c(C(C)c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.3694638680243643,1
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CC(O)CC(O)CC(=O)O,0.45969025471000324,0
Cc1ccc(C(C)(O)C(C=Cn2c(C(C)C)nc(-c3cccc(Cl)c3)c2F)OC(=O)CO)cc1,0.43478436475920246,1
CC(C)(C)C(OC(O)CC(O)CC(C=O)CN1NC(NCc2ccccc2)C1=O)c1cccc(F)c1,0.2467075280830343,1
CC1=C(C2COC(=O)C2)C2(C(CC(O)O)C=CCCCC2C(C)(C)C)C(OC(O)C=O)OC1C,0.22957841287186506,0
Cc1c(-c2ccc(F)cc2)c(-c2ccc(Cl)c(F)c2)n(C=CC(=O)CC(O)O)c1C(C)C,0.33997300868403874,1
CC(C)c1nc(-c2ccc(Cl)cc2)c(-c2cccc(F)c2)n1C=CC(O)CC(O)CC(=O)O,0.39802503200392936,1
CC(C)(C)Nc1cnn(CCC(O)CC(O)CC(O)CC(=O)O)c1C(=O)NCc1ccc(F)cc1,0.24645955734210012,1
CC=CC1C(C)C2C=CC3CC(C=O)C(O)CCOC(OC(CCC(C)=O)C3C)C12,0.5405846330677966,0
CCC(C)n1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.40205293328215896,0
Cc1ccc(-c2c(C(C)C)nc(-c3ccc(F)cc3)n2CC=CC(O)C(O)CCC(=O)O)cc1,0.3683446846310732,0
C=C1CC(CC2=CCC(OC3=C(C)CCC(O)C3)C(C)CC=CC2)C(O)CC1O,0.6025566028012538,0
CCc1c(C(C)CC(C)CC(C)O)nc(-c2ccccc2)c(CC(O)CC(=O)O)c1C(=O)Nc1ccccc1,0.2194743334201876,2
CCC1=C2CC(C)CC(C)CC(=O)C2C(O)CCC(C(=O)C(C)CC)C(O)CCC1,0.6090673126369185,1
CCC1=NC=C(c2ccc(F)cc2)N(c2ccc(F)cc2)N1C=CC(O)CC(O)CC(=O)O,0.528482210957856,0
CCC(C=O)(CCC(O)O)CCn1c(-c2ccc(F)cc2)nc(O)c1C(C)c1ccc(C)cc1,0.2739149064316699,0
O=C(O)CC(O)CC(O)C=CN1CC(F)=CC=Cc2cc(-c3ccc(F)cc3)c(F)n21,0.6224485643788557,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)C(=O)O,0.4347445242149645,0
CCC1CCC(C=C(C)OCC(C)C(=O)O)C=C2CC=C1CC(C)CC2OC(C)O,0.30972015161936783,1
Cc1ccc(-c2c(-c3ccc(F)cc3)ncn2C=CCCC(O)CC(O)CC(=O)O)cc1,0.43313012810207835,0
CC(C)(C)c1c(F)nc(-c2cccc(F)c2)n1C=CC(O)CCC(O)C(=O)O,0.6704028937866571,0
Cc1cc(Cl)cc(N2CC(CC(O)CC(=O)O)C(C(C)C)=NC(c3ccc(F)cc3)=C2C=O)c1,0.5056358822479501,1
CC(C)n1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)C(O)C=O,0.40074984094801697,0
CC(=O)C(C)CC(O)CC(O)C=Cn1cnc(-c2ccc(NC(=O)O)cc2)c1-c1ccc(F)cc1,0.33428823672716457,0
CCc1c(F)c(-c2ccccc2)c(-c2cccc(F)c2)n1C(C)C=CC(O)CC(O)CC(=O)O,0.3489560027546815,1
Cc1c(C(C)C)nc(C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.4240047765957089,1
Cc1ccc(CNC(=O)c2c(C)c(CCC(O)CC(O)CC(=O)O)nc(C(C)C)c2-c2ccc(F)cc2)cc1,0.25639893627439087,2
CC(C)c1nc(C(=O)NCc2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)c1ccc(O)cc1,0.1625921152366472,2
CCC(C)c1nc(-c2ccc(F)cc2)n(CC(C=O)CC(O)CO)c1-c1ccc(F)cc1,0.45132916241203214,0
CCC(C)c1c(C=CC(O)CC(O)CC(=O)O)nc(-c2cccc(F)c2)n1C(C)C,0.5320446311692666,0
CC(C)c1c(F)nc(-c2ccc(F)cc2)n1C=CC(O)CCC(O)CCC(=O)O,0.5559600275427072,0
CC(C)CN1N=C(c2cccc(F)c2)N(CCC(=O)CCC(O)C(=O)O)C(O)=C1c1ccc(F)cc1,0.42700003701517486,1
CCC1=C2CCOC(CC3OC(O)OC3CC)=CCC(C=C1C)C2C(C)C(C)(CC)C(C)=O,0.4753718386120968,1
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)nc(-c2ccc(F)cc2)c1CCN(Cc1ccccc1)c1cccc(F)c1,0.16069041044086738,2
CC(C)c1nc(Cc2cccc(F)c2)n(C=C(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,0.3883898633895987,1
CC1=CC=C(C=O)C(c2ccc(-c3ccc(F)cc3)nc2)=C(C)N1C=CC(O)CC(O)CC(=O)O,0.4661965939256355,0
CCC1=C(CCl)N(c2cccc(C)c2)C(C)=C(c2ccc(F)cc2)C1=CCC(O)CC(=O)O,0.4365297374748458,1
CC(C)c1nn(-c2cccc(F)c2)c(CCC(O)CC=C(O)CC(=O)O)c1-c1ccccc1,0.3579880819820765,1
CCC(C)c1c(C=CC(O)CC(O)CC(=O)O)nc(-c2cccc(F)c2)n1-c1ccc(F)cc1,0.39052307484964943,0
Cc1ccc(NC(C)C2=C(c3ccc(F)cc3)N(CCC(O)CC(O)CC(=O)O)C(C(=O)NC=O)=CC=N2)cc1,0.23807967943386557,1
CC(C)C1=NC(C)C(CO)=C(C=CC(NC(CO)c2ccccc2)C(O)CCC(=O)O)C(c2ccccc2)=C1,0.2617548831224984,1
CC(C)c1c(-c2ccc(F)cc2)n(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.45644164784097246,0
CC(=O)CC(O)CC(O)C=Cn1cc(C(C)C)nc1-c1ccc(F)cc1,0.7567386123845684,0
Cc1ccc(CNC(=O)c2c(-c3ccccc3)nc(-c3ccc(F)cc3)n2C=CC(O)CC(CO)CCC(=O)O)cc1,0.17290503024667325,2
CC(=O)C=CC(CC(O)CC(O)C=O)n1c(-c2ccc(F)cc2)nc(C(C)C)c1-c1ccc(O)cc1,0.26586590404734894,0
CC(C)c1nn(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1CC(OC(=O)O)C(O)CC(=O)O,0.3934966190467456,0
CC(O)CC1C=C=C2CCC(O)C(=O)CC(O)CCC(CC(C)C(=O)O)C1CC2,0.5201345608037584,0
CC1=C(C)C(c2ccc(F)cc2)C(C)=C(C)N(C=CC(O)CC(O)CC(=O)O)C(N(C)C)=N1,0.5735322203493181,0
CC(C)Cc1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CCC(O)CCC(O)C(=O)O,0.32452966274140127,1
CC1CC(O)C2C=C2CC2(C(C)C)OC3C=C(CCC(O)CC(O)O1)CC(C)C(C=CC3)CCCCC2=O,0.39280753329988527,2
CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
CC(C)c1cccc(C2=C(O)N(CC(C=O)CCC(O)CCC(=O)O)C(C)(F)N2)c1,0.31966676165713,0
CC1=CC(F)(C2=C(c3ccc(F)cc3)N(C=CCC(O)CC(O)CC(=O)O)N(C)C(C)=N2)C=C1,0.5051208042718888,0
CCC(C)(CO)CC1=CC2CC(CCC(O)C(CCCO)C(=O)CC1)CC(C(C)=O)O2,0.5021724096168988,0
CC(C)C(=Cc1nc(-c2ccc(F)cc2)c(C(C)c2ccc(F)cc2)n1C(C)C)CC(O)CC(=O)O,0.322718772195712,1
Cc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CCC(O)CCC(O)C(=O)O,0.4605076041174169,0
CC(C)c1nc(-c2cccc(F)c2)c(-c2cccc(F)c2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
CC(C)c1nc(-c2ccc(F)cc2)c(C(C)C)n1C=CC(=O)COC(C)c1cccc(F)c1,0.33202676066715126,1
C=CC(OC(O)C(C)C=O)(C(C)C)C1CC=CC2CC(OC)CCCC2CC1,0.3619998552555224,0
CC(C)C1=NC=C(c2cccc(F)c2)C=C(c2cccc(F)c2)N1C=CC(O)CC(=O)O,0.6334080972138614,1
Cc1cc(-c2nc(-c3ccc(F)cc3)c(C(C)C)n2C=CC(O)CC(O)(O)C=CO)ccc1F,0.27726558024008774,0
CC(=O)CC(O)CC(O)C=Cn1c(-c2ccc(C)c(F)c2)nc(C)c1-c1ccc(F)cc1,0.5336754476059966,0
CC(C)C(CC(=O)O)OC1CCc2ccc(OCc3ccc(F)cc3)n2C(C)C1,0.674675609780646,0
CCC(C)C1C=C2CC1CC=C(C)C2=C(C)CCC(O)CCC(O)CC(O)C(=O)O,0.39761438469323945,0
CCC(CC)c1c(-c2ccc(-c3cccc(F)c3)cc2)nn(C=CC(O)CC(=O)O)c1O,0.4228903555796774,1
CC(C)c1c(-c2ccc(F)cc2)nc(C(C)c2ccnc(F)c2)n1C=CC(O)CC(O)CC(=O)O,0.3636025238892061,0
CC1CC(CC(O)C(=O)O)C(c2ccc(F)cc2)=C(C(=C=O)C(O)CO)N1Nc1cc(F)ccn1,0.33297998045414456,0
CCCCC1C=C2C=C1CC(C)C(C)C2OC(C(=O)O)C1CCCC1C(C)C(=O)CC,0.4477153302099921,1
CC(C)c1c(C(C)c2ccc(F)cc2)nc(S(C)(=O)=O)n1C=CC(O)CC(O)CC(=O)O,0.488782026620967,0
Cc1cc(-c2nc(C(C)c3cccc(F)c3)n(C=CC(O)CC(=O)O)c2C(C)O)ccc1F,0.4587314810825469,0
Cc1ccc(N2N(C)C=C(c3cccc(F)c3)N2C=CC(O)C(O)CCC(=O)O)cc1F,0.5749965041336443,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
Cc1ccc(-c2cc(F)cn2CC(CCC(O)CC(O)CC(=O)O)C(=O)NC(C)c2ccccc2)cc1,0.27126672941341406,1
CC(C)c1c(-c2ccc(Cl)cc2)nc(C(C)c2cc(F)cc(CCC(O)CC(=O)O)c2)n1C=CO,0.2809088463701794,2
CC(C)c1nc(-c2ccc(F)cc2)n(C=CCc2ccc(F)cc2)c1CCC(O)CC(=O)O,0.4281773884075955,1
