smiles,qed,scaffold_smiles,source
C(C(=O)O)C(O)CC(O)CCc1n(C(C)C)c(nc1-c1ccc(F)cc1)C(NCc1ccccc1)=O,0.3023424012331181,O=C(NCc1ccccc1)c1nc(-c2ccccc2)c[nH]1,train
c1(-c2ccc(F)cc2)nc(n(C(C)C)c1CCC(O)CC(O)CC(O)=O)C(=O)NCc1ccccc1,0.3023424012331181,O=C(NCc1ccccc1)c1nc(-c2ccccc2)c[nH]1,train
c1cc(F)ccc1-c1nc(C(=O)NCc2ccccc2)n(C(C)C)c1CCC(O)CC(CC(=O)O)O,0.3023424012331181,O=C(NCc1ccccc1)c1nc(-c2ccccc2)c[nH]1,train
CC(C)c1c(C(=O)NCc2cccc(-c3ccccc3F)c2)nc(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1c(c(ccc1)-c1cc(ccc1)CNC(=O)c1nc(-c2ccc(cc2)F)n(CCC(O)CC(O)CC(O)=O)c1C(C)C)F,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
O=C(NCc1cc(ccc1)-c1c(cccc1)F)c1nc(-c2ccc(F)cc2)n(CCC(O)CC(O)CC(O)=O)c1C(C)C,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1c(ccc(F)c1)-c1n(c(C(C)C)c(C(NCc2cccc(c2)-c2ccccc2F)=O)n1)CCC(O)CC(O)CC(O)=O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1cc(F)ccc1-c1n(c(C(C)C)c(C(NCc2cc(ccc2)-c2ccccc2F)=O)n1)CCC(O)CC(CC(O)=O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1(-c2ccc(cc2)F)n(c(c(n1)C(NCc1cccc(c1)-c1ccccc1F)=O)C(C)C)CCC(CC(O)CC(O)=O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1(n(CCC(CC(O)CC(=O)O)O)c(-c2ccc(F)cc2)nc1C(=O)NCc1cc(-c2ccccc2F)ccc1)C(C)C,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1(C(C)C)c(C(=O)NCc2cc(-c3ccccc3F)ccc2)nc(n1CCC(CC(CC(=O)O)O)O)-c1ccc(F)cc1,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1ccc(-c2c(cccc2)F)cc1CNC(=O)c1nc(-c2ccc(F)cc2)n(c1C(C)C)CCC(CC(O)CC(O)=O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
n1(c(-c2ccc(F)cc2)nc(c1C(C)C)C(NCc1cccc(-c2ccccc2F)c1)=O)CCC(O)CC(CC(=O)O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1(cccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(c2C(C)C)CCC(O)CC(CC(=O)O)O)c1)-c1c(F)cccc1,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1(cc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CCC(CC(O)CC(O)=O)O)c2C(C)C)ccc1)-c1c(F)cccc1,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1cccc(-c2cccc(CNC(c3nc(-c4ccc(cc4)F)n(c3C(C)C)CCC(O)CC(O)CC(=O)O)=O)c2)c1F,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
CC(C)c1c(C(NCc2cccc(-c3ccccc3F)c2)=O)nc(-c2ccc(F)cc2)n1CCC(CC(O)CC(=O)O)O,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
c1cc(ccc1-c1n(c(c(n1)C(=O)NCc1cc(-c2c(cccc2)F)ccc1)C(C)C)CCC(CC(O)CC(O)=O)O)F,0.1622265912770942,O=C(NCc1cccc(-c2ccccc2)c1)c1c[nH]c(-c2ccccc2)n1,train
CC(C)c1c(C(=O)NC(CO)c2ccccc2)nc(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
C(C(CCn1c(C(C)C)c(C(=O)NC(c2ccccc2)CO)nc1-c1ccc(cc1)F)O)C(O)CC(=O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
CC(C)c1c(C(NC(CO)c2ccccc2)=O)nc(n1CCC(O)CC(O)CC(O)=O)-c1ccc(cc1)F,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
C(O)(CC(O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NC(CO)c2ccccc2)c1C(C)C)CC(=O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
n1c(-c2ccc(cc2)F)n(c(c1C(=O)NC(CO)c1ccccc1)C(C)C)CCC(CC(CC(=O)O)O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1ccc(cc1)C(CO)NC(=O)c1nc(n(c1C(C)C)CCC(O)CC(CC(=O)O)O)-c1ccc(cc1)F,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1c(ccc(F)c1)-c1n(c(c(n1)C(NC(CO)c1ccccc1)=O)C(C)C)CCC(O)CC(CC(=O)O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1ccccc1C(NC(=O)c1c(C(C)C)n(CCC(CC(O)CC(=O)O)O)c(n1)-c1ccc(F)cc1)CO,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1(-c2ccc(cc2)F)nc(c(n1CCC(O)CC(CC(=O)O)O)C(C)C)C(=O)NC(c1ccccc1)CO,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
OC(=O)CC(O)CC(O)CCn1c(C(C)C)c(nc1-c1ccc(cc1)F)C(NC(CO)c1ccccc1)=O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1cccc(C(NC(=O)c2c(n(c(n2)-c2ccc(F)cc2)CCC(CC(O)CC(=O)O)O)C(C)C)CO)c1,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
C(O)(CC(O)CC(CCn1c(c(nc1-c1ccc(F)cc1)C(=O)NC(CO)c1ccccc1)C(C)C)O)=O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1(-c2ccc(F)cc2)nc(C(=O)NC(CO)c2ccccc2)c(C(C)C)n1CCC(CC(O)CC(O)=O)O,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1cccc(C(NC(=O)c2c(n(c(n2)-c2ccc(F)cc2)CCC(CC(CC(=O)O)O)O)C(C)C)CO)c1,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
c1(nc(n(c1C(C)C)CCC(CC(O)CC(O)=O)O)-c1ccc(F)cc1)C(=O)NC(c1ccccc1)CO,0.229430439080518,O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,train
Cc1cc(C)cc(-c2c(-c3ccc(F)cc3)nc(C(C)C)n2C=CC(O)CC(O)CC(=O)O)c1,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
O=C(CC(O)CC(C=Cn1c(C(C)C)nc(-c2ccc(cc2)F)c1-c1cc(cc(c1)C)C)O)O,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
OC(=O)CC(O)CC(C=Cn1c(C(C)C)nc(c1-c1cc(C)cc(c1)C)-c1ccc(cc1)F)O,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1c(-c2c(nc(n2C=CC(O)CC(O)CC(=O)O)C(C)C)-c2ccc(F)cc2)cc(cc1C)C,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
OC(CC(O)CC(O)=O)C=Cn1c(nc(-c2ccc(cc2)F)c1-c1cc(C)cc(c1)C)C(C)C,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
OC(C=Cn1c(-c2cc(C)cc(c2)C)c(nc1C(C)C)-c1ccc(cc1)F)CC(CC(=O)O)O,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
n1c(-c2ccc(F)cc2)c(-c2cc(C)cc(c2)C)n(C=CC(CC(O)CC(=O)O)O)c1C(C)C,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(ccc(-c2nc(C(C)C)n(C=CC(CC(CC(O)=O)O)O)c2-c2cc(cc(C)c2)C)cc1)F,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(C(O)CC(=O)O)C(O)C=Cn1c(C(C)C)nc(c1-c1cc(cc(c1)C)C)-c1ccc(cc1)F,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(n(c(C(C)C)nc1-c1ccc(cc1)F)C=CC(CC(CC(=O)O)O)O)-c1cc(cc(C)c1)C,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(C)cc(cc(c1)-c1c(nc(n1C=CC(O)CC(CC(=O)O)O)C(C)C)-c1ccc(F)cc1)C,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(O)(CC(O)=O)CC(C=Cn1c(c(-c2ccc(F)cc2)nc1C(C)C)-c1cc(cc(C)c1)C)O,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(=CC(CC(O)CC(O)=O)O)n1c(c(nc1C(C)C)-c1ccc(cc1)F)-c1cc(C)cc(C)c1,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
n1(c(-c2cc(C)cc(c2)C)c(nc1C(C)C)-c1ccc(cc1)F)C=CC(O)CC(CC(=O)O)O,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(C)(C)c1nc(c(-c2cc(cc(c2)C)C)n1C=CC(O)CC(O)CC(O)=O)-c1ccc(F)cc1,0.4051777590798206,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
CNc1cccc(-c2nc(C(C)C)n(C=CC(O)CC(O)CC(=O)O)c2-c2ccc(F)cc2)c1,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
n1c(c(-c2ccc(F)cc2)n(c1C(C)C)C=CC(O)CC(CC(O)=O)O)-c1cccc(NC)c1,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(CC(C=Cn1c(nc(c1-c1ccc(cc1)F)-c1cc(ccc1)NC)C(C)C)O)(CC(=O)O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(ccc(cc1)F)-c1n(c(nc1-c1cc(NC)ccc1)C(C)C)C=CC(CC(CC(=O)O)O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(NC)cc(ccc1)-c1nc(n(c1-c1ccc(F)cc1)C=CC(O)CC(CC(=O)O)O)C(C)C,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(ccc(cc1)F)-c1n(C=CC(O)CC(CC(=O)O)O)c(C(C)C)nc1-c1cc(ccc1)NC,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(C(CC(O)CC(=O)O)O)=Cn1c(-c2ccc(F)cc2)c(nc1C(C)C)-c1cc(ccc1)NC,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
n1(c(nc(c1-c1ccc(F)cc1)-c1cc(ccc1)NC)C(C)C)C=CC(O)CC(CC(O)=O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(ccc(cc1)-c1n(C=CC(O)CC(CC(=O)O)O)c(C(C)C)nc1-c1cccc(NC)c1)F,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
CNc1cc(-c2nc(C(C)C)n(c2-c2ccc(cc2)F)C=CC(O)CC(CC(O)=O)O)ccc1,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(-c2c(n(c(C(C)C)n2)C=CC(O)CC(CC(=O)O)O)-c2ccc(F)cc2)cc(c1)NC,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(NC)cc(ccc1)-c1nc(C(C)C)n(c1-c1ccc(F)cc1)C=CC(O)CC(O)CC(=O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
OC(C=Cn1c(c(nc1C(C)C)-c1cccc(NC)c1)-c1ccc(cc1)F)CC(O)CC(=O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(ccc1-c1n(C=CC(CC(CC(=O)O)O)O)c(nc1-c1cccc(NC)c1)C(C)C)F,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1c(F)ccc(c1)-c1c(-c2cc(ccc2)NC)nc(C(C)C)n1C=CC(CC(CC(O)=O)O)O,0.3477321497212847,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
CC(C)c1c(C(=O)NCc2ccc(-c3ccccc3)cc2)nc(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
c1(n(c(nc1C(=O)NCc1ccc(cc1)-c1ccccc1)-c1ccc(F)cc1)CCC(O)CC(O)CC(O)=O)C(C)C,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(NC(=O)c1nc(n(c1C(C)C)CCC(CC(CC(O)=O)O)O)-c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
c1(-c2nc(C(=O)NCc3ccc(-c4ccccc4)cc3)c(n2CCC(O)CC(CC(O)=O)O)C(C)C)ccc(cc1)F,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
c1cc(CNC(=O)c2nc(-c3ccc(cc3)F)n(c2C(C)C)CCC(O)CC(O)CC(O)=O)ccc1-c1ccccc1,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
c1(C(C)C)n(c(-c2ccc(cc2)F)nc1C(NCc1ccc(cc1)-c1ccccc1)=O)CCC(CC(CC(=O)O)O)O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(=O)(c1c(n(CCC(CC(CC(O)=O)O)O)c(n1)-c1ccc(F)cc1)C(C)C)NCc1ccc(cc1)-c1ccccc1,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
CC(c1c(C(NCc2ccc(cc2)-c2ccccc2)=O)nc(n1CCC(CC(O)CC(O)=O)O)-c1ccc(cc1)F)C,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(n1c(nc(c1C(C)C)C(=O)NCc1ccc(cc1)-c1ccccc1)-c1ccc(F)cc1)CC(O)CC(O)CC(=O)O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
CC(c1c(C(NCc2ccc(-c3ccccc3)cc2)=O)nc(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)=O)C,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(O)(CC(O)CCn1c(c(nc1-c1ccc(cc1)F)C(=O)NCc1ccc(-c2ccccc2)cc1)C(C)C)CC(O)=O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
Fc1ccc(-c2nc(c(C(C)C)n2CCC(CC(CC(=O)O)O)O)C(=O)NCc2ccc(-c3ccccc3)cc2)cc1,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(C(O)CC(O)=O)C(CCn1c(C(C)C)c(nc1-c1ccc(cc1)F)C(=O)NCc1ccc(cc1)-c1ccccc1)O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
c1cc(ccc1CNC(c1nc(n(c1C(C)C)CCC(O)CC(CC(=O)O)O)-c1ccc(cc1)F)=O)-c1ccccc1,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
C(C(O)CC(=O)O)C(CCn1c(-c2ccc(cc2)F)nc(c1C(C)C)C(NCc1ccc(-c2ccccc2)cc1)=O)O,0.170122726284258,O=C(NCc1ccc(-c2ccccc2)cc1)c1c[nH]c(-c2ccccc2)n1,train
O=C(O)CC(O)CC(O)C=Cn1c(C(F)(F)F)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1c(ccc(c1)F)-c1c(n(c(C(F)(F)F)n1)C=CC(O)CC(O)CC(=O)O)-c1ccc(cc1)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
FC(c1n(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(cc2)F)c(-c2ccc(F)cc2)n1)(F)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
OC(C=Cn1c(-c2ccc(cc2)F)c(-c2ccc(F)cc2)nc1C(F)(F)F)CC(O)CC(=O)O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(ccc1F)-c1n(c(nc1-c1ccc(F)cc1)C(F)(F)F)C=CC(O)CC(CC(=O)O)O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
Fc1ccc(cc1)-c1nc(n(C=CC(CC(O)CC(O)=O)O)c1-c1ccc(F)cc1)C(F)(F)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(C(F)(F)F)nc(c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(O)=O)-c1ccc(F)cc1,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(C(O)C=Cn1c(C(F)(F)F)nc(c1-c1ccc(F)cc1)-c1ccc(cc1)F)C(O)CC(=O)O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(c(-c2ccc(cc2)F)n(c(n1)C(F)(F)F)C=CC(CC(O)CC(O)=O)O)-c1ccc(cc1)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
FC(F)(c1n(c(c(n1)-c1ccc(F)cc1)-c1ccc(cc1)F)C=CC(CC(CC(=O)O)O)O)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
C(CC(O)C=Cn1c(nc(-c2ccc(cc2)F)c1-c1ccc(F)cc1)C(F)(F)F)(O)CC(O)=O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(ccc1F)-c1c(-c2ccc(cc2)F)n(c(n1)C(F)(F)F)C=CC(CC(CC(=O)O)O)O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1(F)ccc(-c2c(n(C=CC(O)CC(O)CC(=O)O)c(n2)C(F)(F)F)-c2ccc(F)cc2)cc1,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(ccc1F)-c1nc(C(F)(F)F)n(c1-c1ccc(F)cc1)C=CC(O)CC(O)CC(O)=O,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
c1cc(ccc1-c1nc(C(F)(F)F)n(c1-c1ccc(F)cc1)C=CC(CC(CC(O)=O)O)O)F,0.4090872997217439,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,train
CCC(C)(C)C(=O)OC1C(CO)C(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1=CC2=CC(C(CO)C(OC(C(CC)(C)C)=O)C2C(C1C)CCC1CC(O)CC(O1)=O)C,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C(O)C1C(C)C=C2C=CC(C)C(CCC3OC(=O)CC(O)C3)C2C1OC(=O)C(C)(C)CC,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
CC(C)(C(OC1C(CO)C(C=C2C1C(C(C)C=C2)CCC1CC(CC(O1)=O)O)C)=O)CC,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1(C2C(OC(C(C)(C)CC)=O)C(CO)C(C)C=C2C=CC1C)CCC1CC(O)CC(=O)O1,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
O=C1CC(CC(O1)CCC1C(C)C=CC2=CC(C(CO)C(C21)OC(=O)C(C)(C)CC)C)O,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
O1C(CC(O)CC1CCC1C(C)C=CC2C1C(OC(=O)C(CC)(C)C)C(C(C=2)C)CO)=O,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1(OC(CCC2C(C)C=CC3=CC(C)C(CO)C(C32)OC(=O)C(CC)(C)C)CC(C1)O)=O,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
CC1C(CCC2CC(CC(=O)O2)O)C2C(C(CO)C(C=C2C=C1)C)OC(=O)C(CC)(C)C,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C(C1OC(CC(O)C1)=O)CC1C2C(C(C(C)C=C2C=CC1C)CO)OC(=O)C(C)(C)CC,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
O=C(C(C)(CC)C)OC1C(CO)C(C=C2C1C(C(C=C2)C)CCC1OC(CC(C1)O)=O)C,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
O=C1OC(CC(C1)O)CCC1C(C=CC2=CC(C(CO)C(C12)OC(C(CC)(C)C)=O)C)C,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1C(=O)OC(CCC2C3C(C(C(C=C3C=CC2C)C)CO)OC(=O)C(C)(C)CC)CC1O,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1(C=C2C(C(CCC3CC(CC(O3)=O)O)C(C=C2)C)C(C1CO)OC(=O)C(CC)(C)C)C,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
C1(C)C=C2C(C(C(C)C=C2)CCC2CC(O)CC(=O)O2)C(OC(C(CC)(C)C)=O)C1CO,0.5756024126748828,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,0.4698020340853984,c1ccc(-c2ccncn2)cc1,train
CN(c1nc(-c2ccc(cc2)F)c(c(C(C)C)n1)C=CC(O)CC(CC(O)=O)O)S(C)(=O)=O,0.4698020340853984,c1ccc(-c2ccncn2)cc1,train
C(O)(=O)CC(CC(C=Cc1c(nc(N(C)S(=O)(=O)C)nc1-c1ccc(F)cc1)C(C)C)O)O,0.4698020340853984,c1ccc(-c2ccncn2)cc1,train
c1c(ccc(c1)F)-c1nc(nc(c1C=CC(CC(O)CC(O)=O)O)C(C)C)N(C)S(C)(=O)=O,0.4698020340853984,c1ccc(-c2ccncn2)cc1,train
C(O)(=O)CC(O)CC(O)C=Cc1c(nc(N(C)S(=O)(=O)C)nc1C(C)C)-c1ccc(cc1)F,0.4698020340853984,c1ccc(-c2ccncn2)cc1,train
